"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
666 0.410724515278474 2 10 "GO:0008207" "C21-steroid hormone metabolic process" 0.630835748850614
842 0.203004817174772 3 15 "GO:0008210" "estrogen metabolic process" 0.409071547127444
319 0.517623447064635 2 27 "GO:0008217" "regulation of blood pressure" 0.71330059337633
-678 0.358940192372713 4 12 "GO:0008258" "head involution" 0.588397665042877
428 0.310031877011906 5 37 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.534110364523413
-77 0.598402880425514 5 316 "GO:0008285" "negative regulation of cell population proliferation" 0.777690902965454
-664 0.0898358264256662 2 43 "GO:0008286" "insulin receptor signaling pathway" 0.238847092745652
-2108 0.00924192467275751 2 10 "GO:0008293" "torso signaling pathway" 0.0475807759645627
-96 0.791056572400034 4 50 "GO:0008298;GO:0006403" "RNA localization" 0.887737573058753
-1746 2.7206469701469e-05 2 38 "GO:0008299" "isoprenoid biosynthetic process" 0.000511941458044543
1591 1.94996927049881e-06 2 59 "GO:0008306" "associative learning" 5.15873058492358e-05
-867 0.0285611665216036 2 42 "GO:0008333" "endosome to lysosome transport" 0.105846653184084
-791 0.20276222838943 7 17 "GO:0008334" "histone mRNA metabolic process" 0.409071547127444
35 0.900807397624115 2 82 "GO:0008340" "determination of adult lifespan" 0.944645748214928
1381 1.159176406513e-06 2 82 "GO:0008344" "adult locomotory behavior" 3.2603361665292e-05
-151 0.7203954232677 4 37 "GO:0008347" "glial cell migration" 0.843882757988292
-1156 0.0271186466333978 2 24 "GO:0008354" "germ cell migration" 0.101980081878778
2028 2.09007966502552e-06 3 36 "GO:0008355;GO:0042048;GO:0007635" "chemosensory behavior" 5.36989698552711e-05
-445 0.215470476139901 3 51 "GO:0008356" "asymmetric cell division" 0.4264719349969
276 0.39031472158631 2 64 "GO:0008360" "regulation of cell shape" 0.617936500050027
-390 0.185633507996406 3 76 "GO:0008361" "regulation of cell size" 0.389029594797174
905 0.0256206277490697 2 40 "GO:0008366;GO:0007272" "ensheathment of neurons" 0.0982185327769214
-29 0.920052412501896 4 82 "GO:0008406;GO:0048608" "reproductive structure development" 0.957685715194293
1030 0.0722222602050361 3 20 "GO:0008407" "chaeta morphogenesis" 0.205733346767438
-875 0.0436054010384947 2 35 "GO:0008543" "fibroblast growth factor receptor signaling pathway" 0.145109081420489
200 0.714613025707409 4 22 "GO:0008544" "epidermis development" 0.842632497882232
220 0.434835528737163 2 83 "GO:0008582;GO:0051963;GO:1904396" "regulation of synapse assembly" 0.650549010518309
-199 0.656459441990053 2 33 "GO:0008584" "male gonad development" 0.814620224484612
753 0.188886265504967 2 20 "GO:0008585" "female gonad development" 0.392765837688149
602 0.363048295417548 2 15 "GO:0008586" "imaginal disc-derived wing vein morphogenesis" 0.592373735264993
-93 0.887754843444292 2 15 "GO:0008587" "imaginal disc-derived wing margin morphogenesis" 0.937066709627999
55 0.865662151741986 5 62 "GO:0008589" "regulation of smoothened signaling pathway" 0.926957646572563
-104 0.749841706249377 5 62 "GO:0008593" "regulation of Notch signaling pathway" 0.862124371384826
-845 0.322299513823287 3 9 "GO:0008608" "attachment of spindle microtubules to kinetochore" 0.549224681719275
-374 0.011629531450674 2 309 "GO:0008610" "lipid biosynthetic process" 0.055888683518347
-686 0.142858607341206 6 30 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.325698121856401
142 0.799014596589166 4 21 "GO:0008637" "apoptotic mitochondrial changes" 0.890682937874948
182 0.674111132554096 3 35 "GO:0008643" "carbohydrate transport" 0.824736696970945
-1274 0.115608160763947 9 10 "GO:0009048;GO:0007549" "sex-chromosome dosage compensation" 0.283958643043052
-386 0.00362994623583243 2 389 "GO:0009059" "macromolecule biosynthetic process" 0.0244929705609703
1067 0.000738781947423608 2 66 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 0.00771103657623391
1158 2.42532583837816e-06 3 110 "GO:0009063;GO:1901606" "amino acid catabolic process" 6.05651461695929e-05
648 0.063559673507906 3 54 "GO:0009064" "glutamine family amino acid metabolic process" 0.189121879301921
1295 0.000930017711627654 5 43 "GO:0009067;GO:0009066" "aspartate family amino acid metabolic process" 0.00906936980098209
1364 0.00418177132493896 3 29 "GO:0009069" "serine family amino acid metabolic process" 0.0267954268111197
1458 0.0485503858422232 5 12 "GO:0009070" "serine family amino acid biosynthetic process" 0.156485682714621
861 0.143218393477094 2 19 "GO:0009071;GO:0006544" "glycine metabolic process" 0.326092319235283
1977 0.000157341935740362 2 24 "GO:0009072" "aromatic amino acid metabolic process" 0.00217832980465413
419 0.347863670644301 4 33 "GO:0009083;GO:0009081" "branched-chain amino acid metabolic process" 0.575536673660416
-172 0.824074824177218 3 11 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.903628168730867
1418 0.0112132137734916 4 21 "GO:0009086;GO:0000097;GO:0006555" "sulfur amino acid biosynthetic process" 0.0548663934582931
-100 0.774035917161616 3 54 "GO:0009100" "glycoprotein metabolic process" 0.876737588239016
48 0.915884003970224 2 32 "GO:0009112" "nucleobase metabolic process" 0.954834981899508
443 0.584497980228846 3 10 "GO:0009113" "purine nucleobase biosynthetic process" 0.766468467263552
447 0.270066802873719 5 40 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 0.487580065728768
660 5.92792101712898e-06 3 320 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.000135379529553578
1291 0.0944742665405456 2 11 "GO:0009125" "nucleoside monophosphate catabolic process" 0.247485529604253
-677 0.290621260325765 3 16 "GO:0009130;GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 0.513584661104791
761 1.17378728738918e-06 3 276 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 3.26704128323322e-05
1016 1.80836723083536e-06 3 147 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 4.88076488968897e-05
335 0.579540169528355 6 18 "GO:0009154;GO:0009261" "ribonucleotide catabolic process" 0.761974210406822
-257 0.564357184520793 2 33 "GO:0009156;GO:0009124" "nucleoside monophosphate biosynthetic process" 0.754735934454234
285 0.415189113090414 2 54 "GO:0009161;GO:0009123" "nucleoside monophosphate metabolic process" 0.63429691834053
860 0.265325112894883 4 11 "GO:0009163;GO:0034404;GO:1901659" "nucleoside biosynthetic process" 0.482278028336821
1130 0.0777697951323464 2 16 "GO:0009164;GO:0034656" "nucleobase-containing small molecule catabolic process" 0.215561091902105
801 0.000106876848566875 2 156 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.00163185679640394
609 0.111621433764866 5 45 "GO:0009166;GO:1901292" "nucleoside phosphate catabolic process" 0.277444159088113
783 0.0668908303052022 2 36 "GO:0009167;GO:0009126" "purine ribonucleoside monophosphate metabolic process" 0.195627323610624
765 0.192932898722522 2 19 "GO:0009168;GO:0009127" "purine ribonucleoside monophosphate biosynthetic process" 0.398698148017462
-138 0.828831116015978 2 16 "GO:0009176;GO:0009162;GO:0009219" "deoxyribonucleoside monophosphate metabolic process" 0.907266178613148
576 0.292164599057473 2 22 "GO:0009179;GO:0009135;GO:0009185;GO:0009132" "nucleoside diphosphate metabolic process" 0.515182174854857
2632 8.44471942143128e-07 6 23 "GO:0009187;GO:0052652" "cyclic nucleotide metabolic process" 2.56412389705277e-05
2714 0.000440420997614508 3 11 "GO:0009190" "cyclic nucleotide biosynthetic process" 0.00505066483101273
-753 0.377431596577158 6 9 "GO:0009200" "deoxyribonucleoside triphosphate metabolic process" 0.60473595975378
795 0.00414730841554871 2 86 "GO:0009205;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 0.0266384809767936
1215 0.00189352486377721 4 43 "GO:0009206;GO:0009145;GO:0009201;GO:0009142" "nucleoside triphosphate biosynthetic process" 0.0153318134424627
378 0.509463289611651 4 20 "GO:0009220;GO:0009218" "pyrimidine ribonucleotide metabolic process" 0.708346459953077
187 0.763955561804234 2 17 "GO:0009225" "nucleotide-sugar metabolic process" 0.870485825646445
-209 0.777351671860054 4 12 "GO:0009226" "nucleotide-sugar biosynthetic process" 0.878338355830246
-864 0.0987313255289252 2 24 "GO:0009247" "glycolipid biosynthetic process" 0.254888987259216
-1807 0.0192898109629065 3 11 "GO:0009263" "deoxyribonucleotide biosynthetic process" 0.0797869580385235
878 0.170293767718829 2 16 "GO:0009264;GO:0046386" "deoxyribonucleotide catabolic process" 0.364019957875769
323 0.16635255217494 3 122 "GO:0009266" "response to temperature stimulus" 0.358760662890507
83 0.636847409361696 2 220 "GO:0009267;GO:0031669;GO:0042594;GO:0031668;GO:0071496" "cellular response to external stimulus" 0.802776986000452
1177 0.0192296936033552 2 26 "GO:0009268" "response to pH" 0.0797869580385235
297 0.713647723379821 3 10 "GO:0009299" "mRNA transcription" 0.842583004760497
-752 0.255816837628461 2 15 "GO:0009303" "rRNA transcription" 0.472059799822685
275 0.497698556223104 5 40 "GO:0009306;GO:0035592;GO:0071692" "protein localization to extracellular region" 0.703106537638732
685 0.334925975521096 2 13 "GO:0009311" "oligosaccharide metabolic process" 0.561237675977314
-70 0.884958898179628 5 28 "GO:0009394;GO:0009262;GO:0019692" "deoxyribonucleotide metabolic process" 0.936768101507701
-817 0.0671903409816526 2 33 "GO:0009395" "phospholipid catabolic process" 0.195902127984716
-66 0.822066143276414 2 76 "GO:0009408" "response to heat" 0.902448946111166
-665 0.162175066628867 2 29 "GO:0009409" "response to cold" 0.352876040742942
-762 0.00885399875465289 3 78 "GO:0009411" "response to UV" 0.0460478639940775
-239 0.709431023977146 3 16 "GO:0009414;GO:0009415" "response to water" 0.840656252249294
-290 0.0929504332684062 2 225 "GO:0009416;GO:0009314" "response to radiation" 0.244452320564155
311 0.597029720412445 3 19 "GO:0009435;GO:0019359;GO:0019363;GO:0072525" "pyridine-containing compound biosynthetic process" 0.77689458744535
-99 0.71679197667 2 88 "GO:0009451" "RNA modification" 0.843117696950041
485 0.335020244455021 2 26 "GO:0009566" "fertilization" 0.561237675977314
1659 6.234351618731e-11 2 103 "GO:0009581;GO:0009582;GO:0051606" "detection of stimulus" 3.96623512505934e-09
1319 0.000139678710772715 3 55 "GO:0009583;GO:0007602" "detection of light stimulus" 0.00197471701155923
1405 0.0336658857891825 2 15 "GO:0009593" "detection of chemical stimulus" 0.120907589823516
-848 0.251427832780039 4 12 "GO:0009608;GO:0035075" "response to symbiont" 0.467512295886057
633 0.0436087546334779 3 67 "GO:0009611" "response to wounding" 0.145109081420489
1725 1.98710672698756e-10 2 90 "GO:0009612" "response to mechanical stimulus" 1.17989981655795e-08
40 0.920768937999303 2 40 "GO:0009620;GO:0050832" "response to fungus" 0.957685715194293
-1546 0.0193982110740827 2 15 "GO:0009631" "cold acclimation" 0.0799712282373684
-494 0.186929894697737 3 47 "GO:0009636" "response to toxic substance" 0.390826822091043
-1510 0.0123868212279577 3 18 "GO:0009651" "response to salt stress" 0.0583731681148201
-198 0.13082757124063 2 399 "GO:0009719;GO:0071495" "response to endogenous stimulus" 0.306104439890511
-39 0.821304712065673 3 226 "GO:0009725" "response to hormone" 0.902354519177417
30 0.919116588356882 3 74 "GO:0009749;GO:0009746;GO:0034284;GO:0009743" "response to carbohydrate" 0.957084771663908
-454 0.16780319796393 4 61 "GO:0009755" "hormone-mediated signaling pathway" 0.36075275826477
-1769 0.0219449670309575 5 11 "GO:0009786" "regulation of asymmetric cell division" 0.0875178386667439
333 0.198447238487998 2 99 "GO:0009791" "post-embryonic development" 0.404153412918467
-193 0.271397436563863 2 217 "GO:0009792;GO:0009790" "embryo development" 0.488307655487778
37 0.891431651176969 2 92 "GO:0009798" "axis specification" 0.938512197350953
978 0.227166166028841 2 10 "GO:0009826" "unidimensional cell growth" 0.443144387858678
-998 0.0064761692700715 2 49 "GO:0009880" "embryonic pattern specification" 0.0368837583627324
406 0.0750023776912897 3 128 "GO:0009886" "post-embryonic animal morphogenesis" 0.209849584493326
242 0.0825330208261121 2 351 "GO:0009887" "animal organ morphogenesis" 0.22534817346916
263 0.130461886135008 3 223 "GO:0009888" "tissue development" 0.306052818044549
-443 0.0272690196318386 2 166 "GO:0009895" "negative regulation of catabolic process" 0.102059969239784
-98 0.52679391472501 5 280 "GO:0009896" "positive regulation of catabolic process" 0.721621540107557
-215 0.700453736010068 3 21 "GO:0009913" "epidermal cell differentiation" 0.836274901005546
-322 0.400550663697567 3 45 "GO:0009948;GO:0007314" "anterior/posterior axis specification" 0.624225209064597
-205 0.5688221814205 3 51 "GO:0009950" "dorsal/ventral axis specification" 0.756165606346058
102 0.752486724610969 3 63 "GO:0009952" "anterior/posterior pattern specification" 0.863432506043208
-424 0.089944565739923 3 106 "GO:0009953" "dorsal/ventral pattern formation" 0.238898488724726
181 0.806659341562409 2 12 "GO:0009954" "proximal/distal pattern formation" 0.895097076683869
479 0.262175841892678 2 36 "GO:0010001" "glial cell differentiation" 0.479692708178794
247 0.124074987745583 3 262 "GO:0010035" "response to inorganic substance" 0.297334858525738
628 0.00152518805989361 4 170 "GO:0010038" "response to metal ion" 0.0130783583797151
-332 0.500855898304709 5 27 "GO:0010043" "response to zinc ion" 0.704281882947909
718 0.234765414590157 2 18 "GO:0010155" "regulation of proton transport" 0.450965627451402
-1267 0.0554850607800646 2 15 "GO:0010165" "response to X-ray" 0.171990814854214
-1395 3.54511831820593e-06 4 73 "GO:0010212" "response to ionizing radiation" 8.53383436598761e-05
-1999 0.00129462717066277 -1 17 "GO:0010216" "obsolete negative regulation of gene expression via chromosomal DNA cytosine methylation" 0.0116990696915262
-1032 0.146140751200046 4 13 "GO:0010225" "response to UV-C" 0.328417230619447
-100 0.47296649709882 2 355 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.682379308989226
466 0.467161129151827 -1 16 "GO:0010259" "obsolete multicellular organism aging" 0.67766261514315
-941 0.202934486646222 2 12 "GO:0010288" "response to lead ion" 0.409071547127444
-1460 1.20961347489737e-06 2 73 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 3.33204866487193e-05
-1269 0.0115932412529073 2 26 "GO:0010390" "histone monoubiquitination" 0.0558146677977807
1231 0.111018237926455 4 11 "GO:0010447" "response to acidic pH" 0.276459209449662
-552 0.455696810143087 2 12 "GO:0010452" "histone H3-K36 methylation" 0.668655615981509
-1410 0.0471230986939836 2 13 "GO:0010458" "exit from mitosis" 0.153552341110151
665 0.0619219807659454 2 52 "GO:0010467" "gene expression" 0.185696445125259
-777 0.108900458931637 2 28 "GO:0010469" "regulation of signaling receptor activity" 0.272455080772785
436 0.4471029883907 3 20 "GO:0010499" "proteasomal ubiquitin-independent protein catabolic process" 0.662227929589773
-89 0.643259079822559 2 183 "GO:0010506" "regulation of autophagy" 0.806185863642532
355 0.247564102503698 2 70 "GO:0010508" "positive regulation of autophagy" 0.463706081804113
850 0.198597841003723 2 15 "GO:0010517;GO:0060191" "regulation of phospholipase activity" 0.404153412918467
834 0.328517379595834 3 9 "GO:0010518;GO:0060193" "positive regulation of lipase activity" 0.553796195595242
-318 0.642848295991161 6 14 "GO:0010559;GO:1903018;GO:0060049" "regulation of glycoprotein metabolic process" 0.806049106939644
-1231 3.23208165600747e-19 2 362 "GO:0010564" "regulation of cell cycle process" 4.79784565825109e-17
-281 0.397285335285064 2 60 "GO:0010565" "regulation of cellular ketone metabolic process" 0.621878392432156
-1463 0.0036112477161945 5 26 "GO:0010569" "regulation of double-strand break repair via homologous recombination" 0.0244904921260703
-1095 0.0626110599034531 2 19 "GO:0010586" "miRNA metabolic process" 0.187320714628519
-117 0.76225300446192 3 44 "GO:0010591;GO:1902743" "regulation of lamellipodium organization" 0.870401721334295
-309 0.496127366302645 7 32 "GO:0010592;GO:1902745" "positive regulation of lamellipodium organization" 0.702369960207877
272 0.423455061073157 3 57 "GO:0010594" "regulation of endothelial cell migration" 0.641423992736664
-219 0.58860990327026 6 40 "GO:0010595" "positive regulation of endothelial cell migration" 0.769454824627267
-647 0.181692526682615 2 28 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle hypertrophy" 0.382570867845506
-453 0.540136438097127 3 12 "GO:0010613;GO:0014742" "positive regulation of cardiac muscle hypertrophy" 0.735933360460539
-707 0.338965939919294 5 12 "GO:0010614;GO:0014741" "negative regulation of muscle hypertrophy" 0.566073119665221
-196 0.647178227395963 2 36 "GO:0010623" "programmed cell death involved in cell development" 0.80808945226981
-65 0.602363169470402 2 446 "GO:0010628" "positive regulation of gene expression" 0.780559839391326
1421 1.75403986553159e-16 2 226 "GO:0010631;GO:0001667" "ameboidal-type cell migration" 2.13036114577291e-14
981 0.0662835722301195 5 23 "GO:0010633" "negative regulation of epithelial cell migration" 0.194412409438945
296 0.188274185641257 2 131 "GO:0010634;GO:0010632" "regulation of epithelial cell migration" 0.392409223115007
-91 0.874527240395949 2 20 "GO:0010637;GO:0010635" "regulation of mitochondrial fusion" 0.931037305400507
374 0.0190375018718612 3 266 "GO:0010638" "positive regulation of organelle organization" 0.0793575741054807
-377 0.043096771054275 6 193 "GO:0010639" "negative regulation of organelle organization" 0.143850401436212
-25 0.967467394703408 2 17 "GO:0010642;GO:0010640" "regulation of platelet-derived growth factor receptor signaling pathway" 0.981870402746435
-929 0.0275222496513243 2 37 "GO:0010656;GO:0010660" "regulation of muscle cell apoptotic process" 0.102708730542372
-772 0.296373630475757 2 12 "GO:0010661" "positive regulation of muscle cell apoptotic process" 0.518475264727471
-656 0.2196697968959 2 23 "GO:0010667;GO:0010664;GO:0010665;GO:0010662" "regulation of cardiac muscle cell apoptotic process" 0.432396294789042
1466 0.0072959997849216 5 22 "GO:0010669" "epithelial structure maintenance" 0.0397045039212027
-351 0.417489110495159 2 35 "GO:0010717" "regulation of epithelial to mesenchymal transition" 0.636355335563642
29 0.9607116084084 2 19 "GO:0010718" "positive regulation of epithelial to mesenchymal transition" 0.97754052462576
-337 0.648705458885414 5 12 "GO:0010719" "negative regulation of epithelial to mesenchymal transition" 0.809594108426822
-432 0.0355000797406211 2 158 "GO:0010720" "positive regulation of cell development" 0.12597106648996
-818 0.000534635672018462 4 119 "GO:0010721" "negative regulation of cell development" 0.00597718207377963
1306 0.0907026501878677 2 11 "GO:0010761" "fibroblast migration" 0.240434009228157
-974 0.18779229540939 2 12 "GO:0010762" "regulation of fibroblast migration" 0.392016416667102
305 0.644584774111757 2 15 "GO:0010800;GO:0010799" "regulation of peptidyl-threonine phosphorylation" 0.806712185679913
-850 0.214415243370376 6 14 "GO:0010803" "regulation of tumor necrosis factor-mediated signaling pathway" 0.425013004662941
-1444 0.0745643216626484 3 10 "GO:0010804" "negative regulation of tumor necrosis factor-mediated signaling pathway" 0.209061770705768
346 0.32590197443085 2 53 "GO:0010810" "regulation of cell-substrate adhesion" 0.552194087304522
448 0.373134937953873 2 26 "GO:0010811" "positive regulation of cell-substrate adhesion" 0.602558069908937
224 0.681412076870054 3 22 "GO:0010812;GO:0001953" "negative regulation of cell-substrate adhesion" 0.828736035228395
373 0.0542594579481419 2 178 "GO:0010817" "regulation of hormone levels" 0.168975841069272
39 0.888384582344129 3 85 "GO:0010821" "regulation of mitochondrion organization" 0.937066709627999
35 0.935644713335207 2 36 "GO:0010822" "positive regulation of mitochondrion organization" 0.966386808670921
60 0.882338102324439 2 40 "GO:0010823" "negative regulation of mitochondrion organization" 0.935558495797977
-1393 0.00342278385153262 2 29 "GO:0010824;GO:0046605" "regulation of centrosome cycle" 0.0236413467873857
141 0.81483985724253 2 18 "GO:0010837" "regulation of keratinocyte proliferation" 0.898805012775377
247 0.699703696326728 2 16 "GO:0010842" "retina layer formation" 0.836274901005546
-1340 0.0698767784346978 -1 12 "GO:0010862" "obsolete positive regulation of pathway-restricted SMAD protein phosphorylation" 0.20123204445437
1837 0.0129709086948868 2 12 "GO:0010866" "regulation of triglyceride biosynthetic process" 0.060485633564987
-428 0.517260493635185 8 15 "GO:0010874;GO:0010875;GO:0032376;GO:0032373" "regulation of cholesterol efflux" 0.71330059337633
585 0.448958487524215 2 11 "GO:0010880" "regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum" 0.664239799925084
1264 0.055924228637268 4 15 "GO:0010882" "regulation of cardiac muscle contraction by calcium ion signaling" 0.172750912044832
-265 0.50404906594388 3 42 "GO:0010883" "regulation of lipid storage" 0.705509170482628
-831 0.209235022330471 2 15 "GO:0010884" "positive regulation of lipid storage" 0.417844528899117
363 0.571132164842584 5 16 "GO:0010888" "negative regulation of lipid storage" 0.7577770450392
-957 0.237361503291731 2 10 "GO:0010896" "regulation of triglyceride catabolic process" 0.454395879514649
-282 0.35553484179011 2 71 "GO:0010906" "regulation of glucose metabolic process" 0.584608675238876
-185 0.717833191449341 2 25 "GO:0010907" "positive regulation of glucose metabolic process" 0.843117696950041
-251 0.406445430775509 5 72 "GO:0010921;GO:0035303;GO:0035304" "regulation of dephosphorylation" 0.628485064254722
-369 0.387450964181356 6 36 "GO:0010923;GO:0035305" "negative regulation of dephosphorylation" 0.61549879684458
-239 0.597910873844287 -1 32 "GO:0010942" "obsolete positive regulation of cell death" 0.777429613095832
874 0.0223317910360149 3 45 "GO:0010951;GO:0010466" "negative regulation of endopeptidase activity" 0.0884008083677508
2069 0.00176410111284997 2 15 "GO:0010960" "magnesium ion homeostasis" 0.0145483894244911
-1032 0.0967921034772787 2 17 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 0.251584144446779
-1168 0.00444834448309518 8 39 "GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 0.0280329633462979
-257 0.129887902920634 7 233 "GO:0010975" "regulation of neuron projection development" 0.305424720218238
-86 0.715236201709357 2 119 "GO:0010976" "positive regulation of neuron projection development" 0.842632497882232
-664 0.089485898113066 3 43 "GO:0010977" "negative regulation of neuron projection development" 0.238153704938359
-264 0.710579332788943 3 13 "GO:0014003" "oligodendrocyte development" 0.840862700271061
203 0.654569997202405 5 32 "GO:0014013" "regulation of gliogenesis" 0.813845059479516
132 0.831525625732328 2 17 "GO:0014014" "negative regulation of gliogenesis" 0.909098392781007
549 0.363033336001712 3 18 "GO:0014015" "positive regulation of gliogenesis" 0.592373735264993
-1117 0.148062062845832 2 11 "GO:0014019" "neuroblast development" 0.331619305887731
723 0.231369836650225 4 18 "GO:0014041;GO:1903429" "regulation of cell maturation" 0.447337339746311
2443 0.000582860619955279 5 13 "GO:0014059;GO:0050433" "regulation of catecholamine secretion" 0.006435551969093
-346 0.566738456086432 -1 18 "GO:0014065" "obsolete phosphatidylinositol 3-kinase signaling" 0.755650712591248
281 0.614834347949954 -1 21 "GO:0014068" "obsolete positive regulation of phosphatidylinositol 3-kinase signaling" 0.788688131407718
-134 0.391298113055631 2 275 "GO:0014070" "response to organic cyclic compound" 0.617936500050027
-370 0.61673727836794 5 12 "GO:0014072" "response to isoquinoline alkaloid" 0.789536304737267
378 0.451707432372072 2 26 "GO:0014823" "response to activity" 0.664902820424928
534 0.510087677007704 2 10 "GO:0014874" "response to stimulus involved in regulation of muscle adaptation" 0.708396191769535
92 0.86296166089983 2 23 "GO:0014910" "regulation of smooth muscle cell migration" 0.925665820122178
202 0.752732454448378 7 16 "GO:0014911" "positive regulation of smooth muscle cell migration" 0.863432506043208
-625 0.361150034530688 2 14 "GO:0015012" "heparan sulfate proteoglycan biosynthetic process" 0.590570925499387
2348 8.09725818405415e-07 2 29 "GO:0015074" "DNA integration" 2.48688205376927e-05
737 0.265140179688898 3 15 "GO:0015695" "organic cation transport" 0.482269952436171
844 0.000624562627595031 2 109 "GO:0015698;GO:0006820;GO:0006821" "inorganic anion transport" 0.00675640219001588
-1050 0.0669906441256441 4 20 "GO:0015701" "bicarbonate transport" 0.195627323610624
509 0.1023287295685 2 68 "GO:0015718;GO:0015908" "monocarboxylic acid transport" 0.260899203632664
1307 0.0262454937030796 2 19 "GO:0015740" "C4-dicarboxylate transport" 0.0998973777416363
776 0.0214225514777627 3 58 "GO:0015748" "organophosphate ester transport" 0.0862064119707559
2532 2.74940772945526e-05 3 18 "GO:0015800" "acidic amino acid transport" 0.000513735486231081
1100 0.00492532935281498 4 43 "GO:0015804;GO:0015807" "neutral amino acid transport" 0.0303236867067319
2240 0.00371608358722014 2 11 "GO:0015810" "aspartate transmembrane transport" 0.0246333928853171
2420 0.00280768604841063 3 10 "GO:0015812" "gamma-aminobutyric acid transport" 0.0206507517033131
2241 0.00566365936805788 2 10 "GO:0015813;GO:0051938" "L-glutamate transmembrane transport" 0.0331870566479181
587 0.330771917493908 2 18 "GO:0015816" "glycine transport" 0.556550056119061
366 0.312934486061143 3 50 "GO:0015850" "organic hydroxy compound transport" 0.53772408151471
-44 0.943515649256992 5 17 "GO:0015868;GO:0015865;GO:0006862" "nucleotide transport" 0.970763887106154
207 0.623628669670353 2 37 "GO:0015909" "long-chain fatty acid transport" 0.794249668903328
1220 0.00262269826534986 4 40 "GO:0015914" "phospholipid transport" 0.0195749993436168
820 0.00639035450261404 4 73 "GO:0015980;GO:0009060;GO:0045333" "energy derivation by oxidation of organic compounds" 0.036563227475342
2537 2.05404191405385e-06 5 23 "GO:0015986;GO:0006754" "ATP biosynthetic process" 5.36989698552711e-05
-768 0.299149034056398 2 12 "GO:0016024;GO:0046341" "CDP-diacylglycerol biosynthetic process" 0.520733693158759
-514 0.0993073040282361 1 68 "GO:0016032" "viral process" 0.255881500832639
331 0.0902885596978981 2 175 "GO:0016042" "lipid catabolic process" 0.239574013418852
1477 0.0558149651513063 2 11 "GO:0016048" "detection of temperature stimulus" 0.172612947782744
-466 0.0202735997383297 2 166 "GO:0016050" "vesicle organization" 0.0823797422803276
320 0.373031124962147 4 51 "GO:0016051" "carbohydrate biosynthetic process" 0.602558069908937
1190 0.000655688996721047 2 54 "GO:0016052" "carbohydrate catabolic process" 0.00698008366230533
237 0.284347606788274 7 136 "GO:0016072;GO:0006364" "rRNA metabolic process" 0.504499870742542
-779 0.101854072654792 5 29 "GO:0016073" "snRNA metabolic process" 0.260683986718012
-847 0.139395727690862 6 20 "GO:0016075" "rRNA catabolic process" 0.319987443634006
-881 0.254015618601456 6 11 "GO:0016078" "tRNA catabolic process" 0.469709157718402
443 0.488747374230321 2 16 "GO:0016081" "synaptic vesicle docking" 0.694960916588244
-1383 0.0515841644499317 3 13 "GO:0016185;GO:0070142" "synaptic vesicle budding" 0.164032337079023
-376 0.0597198878929061 2 167 "GO:0016197" "endosomal transport" 0.181072962397573
13 0.976513111913484 3 32 "GO:0016199;GO:0016198" "axon choice point recognition" 0.985984892314468
1130 0.0308489479220731 2 24 "GO:0016203" "muscle attachment" 0.111995093543178
-219 0.72406870983548 3 17 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.84559073106661
-191 0.567569051506697 3 59 "GO:0016236" "macroautophagy" 0.755650712591248
50 0.927401525332171 3 22 "GO:0016239" "positive regulation of macroautophagy" 0.961963072860078
-290 0.303543643155515 2 83 "GO:0016241" "regulation of macroautophagy" 0.525984834313577
-364 0.272575242133558 3 60 "GO:0016242;GO:0010507" "negative regulation of autophagy" 0.489134349886412
1809 0.0340874150550843 2 9 "GO:0016318" "ommatidial rotation" 0.122093261430543
769 0.0580298322260588 3 40 "GO:0016319" "mushroom body development" 0.17781618315141
-218 0.582323575680146 3 42 "GO:0016322;GO:0042551" "neuron maturation" 0.76422818969418
957 0.00212850494026706 4 68 "GO:0016331;GO:0007391" "morphogenesis of embryonic epithelium" 0.0166297228081684
-652 0.377682752872625 5 12 "GO:0016333" "morphogenesis of follicular epithelium" 0.60473595975378
-266 0.502084020285703 2 42 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 0.704281882947909
